,Word,Count,Include,ProperNounRatio,ManuallyExcluded
2389,caroline'd,4,0,1.0,False
2390,saying,4,0,0.0,False
2391,teddy+bears,4,0,1.0,False
2392,capital,4,1,0.0,False
2393,wax,4,1,0.0,False
2394,cheerio,4,0,0.0,False
2395,ironing,4,1,0.0,False
2396,moose,4,1,0.0,False
2397,screaming,4,0,0.0,False
2398,good,4,1,0.0,False
2399,blackpool,4,1,1.0,False
2400,detail,4,0,0.0,False
2401,spoil+sport,4,0,0.5,False
2402,tart,4,1,0.0,False
2403,pushing,4,0,0.0,False
2404,lemons,4,0,1.0,False
2405,grit,4,1,0.0,False
2406,daffodil,4,1,0.0,False
2407,jasper,4,1,1.0,False
2408,crocus,4,1,0.25,False
2409,judith,4,1,1.0,False
2410,missus,4,1,0.25,False
2411,pose,4,0,0.0,False
2412,softie,4,1,0.0,False
2413,peeping,4,0,0.0,False
2414,tennis,4,0,0.0,False
2415,beaver,4,1,0.0,False
2416,pingus,4,0,0.5,False
2417,girlie,4,0,0.0,False
2418,louis,4,1,1.0,False
2419,oink,4,0,0.0,False
2420,concept,4,0,0.0,False
2421,ding,4,0,0.25,False
2422,cherrys,4,0,1.0,False
2423,zoo+keeper,4,0,0.0,False
2424,goofy,4,0,0.75,False
2425,juggler,4,1,0.75,False
2426,stir,4,0,0.0,False
2427,misses,4,0,1.0,False
2428,dame,4,1,0.75,False
2429,teaspoon,4,1,0.0,False
2430,peep^peep,4,0,0.0,False
2431,roo,4,0,1.0,False
2432,the,4,0,0.0,False
2433,duckie,4,0,0.0,False
2434,antler,4,1,0.0,False
2435,morris,4,1,1.0,False
2436,mean,4,0,0.8,False
2437,wildlife,4,1,0.0,False
2438,dormouse,4,1,0.0,False
2439,meadow,4,1,0.0,False
2440,wiggle,4,0,0.0,False
2441,switch,4,1,0.0,False
2442,draught,4,1,0.0,False
2443,dickey,4,1,0.5,False
2444,havoc,4,0,0.0,False
2445,mould,4,1,0.0,False
2446,wheat,4,1,0.0,False
2447,archway,4,1,0.0,False
2448,scribble,4,1,0.0,False
2449,pee,4,1,0.0,False
2450,poem,4,0,0.0,False
2451,thistle,4,1,0.0,False
2452,spare,4,1,0.0,False
2453,shirley,4,0,1.0,False
2454,bobos,4,0,1.0,False
2455,express,4,1,0.5,False
2456,poop^poop,4,0,0.0,False
2457,brushing,4,0,0.0,False
2458,cock^a^doodle^doo,4,0,0.0,False
2459,draw,4,1,0.0,False
2460,duckling,4,1,0.0,False
2461,window+cleaner,4,0,0.0,False
2462,hula+hoop,4,0,0.0,False
2463,background,4,1,0.0,False
2464,rag,4,1,0.0,False
2465,coop,4,1,0.0,False
2466,gwendoline,4,0,0.75,False
2467,tracy,4,1,1.0,False
2468,mode,4,0,0.0,False
2469,teenager,4,1,0.75,False
2470,funny,4,0,0.5,False
2471,tony,4,0,1.0,False
2472,warehouse,4,1,0.25,False
2473,malteser,4,0,0.0,False
2474,coloring+book,4,0,0.0,False
2475,pavarotti,4,1,0.5,False
2476,malcolm,4,0,1.0,False
2477,aerobics,4,0,0.0,False
2478,australia,4,1,1.0,False
2479,sooty,4,0,0.5,False
2480,alien,4,1,0.0,False
2481,worth,4,1,0.0,False
2482,stork,4,1,0.0,False
2483,tape+measure,4,0,0.0,False
2484,.,4,0,1.0,False
2485,catastrophe,4,1,0.0,False
2486,public,4,0,0.0,False
2487,punch,4,1,0.25,False
2488,hand+brake,4,0,0.0,False
2489,wars,4,0,1.0,False
2490,disease,4,0,0.0,False
2491,grocery,4,1,0.0,False
2492,handful,4,0,0.0,False
2493,grandfather,4,1,0.0,False
2494,adventure,4,0,0.0,False
2495,playbus,4,0,0.75,False
2496,pop+up,4,0,0.0,False
2497,thorough+bred,4,0,0.0,False
2498,mildred,4,0,1.0,False
2499,bakewell,4,0,0.0,False
2500,beach+ball,4,0,0.0,False
2501,olympics,4,0,1.0,False
2502,akbar,4,0,1.0,False
2503,bryany,4,0,1.0,False
2504,shelter,4,1,0.0,False
2505,tyrannadon,4,0,0.5,False
2506,dymetrodon,4,0,0.75,False
2507,duckpond,4,0,0.0,False
2508,schmeichel,4,0,1.0,False
2509,press+up,4,0,0.0,False
2510,chase,4,1,0.75,False
2511,think,4,0,0.0,False
2512,mince,4,1,0.25,False
2513,emma,4,0,1.0,False
2514,crust,4,1,0.0,False
2515,lil,4,0,1.0,False
2516,angelica,4,1,1.0,False
2517,macduff,4,0,1.0,False
2518,beast,4,1,0.0,False
2519,dread+lock,4,0,0.0,False
2520,tick^tock,4,0,0.0,False
2521,letter+land,4,0,0.0,False
2522,palindrome,4,0,1.0,False
2523,throne,4,1,0.0,False
2524,prayer,4,1,0.0,False
2525,dutch,4,0,0.5,False
2526,glitter,4,0,0.0,False
2527,crow,4,1,0.75,False
2528,gulliver,4,0,0.5,False
2529,shutter,4,1,0.0,False
2530,moses,4,1,1.0,False
2531,porkie+pie,4,0,0.0,False
2532,company,4,1,0.0,False
2533,sleeping,4,1,0.0,False
2534,gobble,4,0,0.0,False
2535,tweezer,4,1,0.0,False
2536,beanstalk,4,1,0.0,False
2537,cleaning,4,0,0.0,False
2538,fender,4,1,0.0,False
2539,electricity,4,1,0.25,False
2540,frost,4,1,0.5,False
2541,gpo,4,0,1.0,False
2542,chute,4,1,0.0,False
2543,dingding,4,0,0.0,False
2544,lesson,4,0,0.0,False
2545,demolition,4,0,0.0,False
2546,peddle,4,0,0.0,False
2547,sixpence,4,0,0.0,False
2548,chucklevision,4,0,0.75,False
2549,section,4,1,0.0,False
2550,notebook,4,1,0.0,False
2551,surf,4,0,0.0,False
2552,samantha,4,0,1.0,False
2553,shovel,4,1,0.0,False
2554,blue+bottle,4,0,0.25,False
2555,spark,4,1,0.0,False
2556,metre,4,0,0.0,False
2557,attendant,4,1,0.25,False
2558,dexter,4,0,0.75,False
2559,traction,4,1,0.0,False
2560,poster,4,1,0.0,False
2561,tots,4,0,1.0,False
2562,tool+bag,4,0,0.0,False
2563,coupling,4,1,0.0,False
2564,bread+stick,4,0,0.0,False
2565,expert,4,1,0.0,False
2566,crunch,4,0,0.0,False
2567,tracey,4,0,1.0,False
2568,linda,4,0,1.0,False
2569,bibbie,4,0,0.5,False
2570,daw,4,1,1.0,False
2571,anita,4,0,1.0,False
2572,tibbs,4,0,1.0,False
2573,style,4,1,0.0,False
2574,sean,4,0,1.0,False
2575,ashe,4,1,0.0,False
2576,roast+beef,4,0,0.0,False
2577,winner,4,1,0.0,False
2578,deville,4,0,1.0,False
2579,breeze,4,1,0.0,False
2580,rocker,4,1,0.0,False
2581,xylophone,4,1,0.0,False
2582,hollins,4,0,1.0,False
2583,class,4,0,0.0,False
2584,saddle,4,1,0.0,False
2585,enough,4,0,0.0,False
2586,bronwyn,4,0,1.0,False
2587,spit,4,1,0.0,False
2588,rhona,4,0,1.0,False
2589,bassoon,4,1,0.25,False
2590,biup,4,0,0.0,False
2591,bq,4,0,1.0,False
2592,biro,4,1,0.0,False
2593,goggin,4,0,0.0,False
2594,dining,4,1,0.0,False
2595,quiche,4,1,0.25,False
2596,knobble,4,1,0.0,False
2597,laura,4,0,1.0,False
2598,peepo,4,0,0.75,False
2599,mayonnaise,4,1,0.0,False
2600,meanie,4,1,0.0,False
2601,ron,4,0,0.75,False
2602,snow+boot,4,0,0.0,False
2603,ros,4,0,1.0,False
2604,bookshelf,4,1,0.0,False
2605,prodder,4,0,0.0,False
2606,teds,4,0,1.0,False
2607,tile,4,1,0.0,False
2608,nee^naw,4,0,1.0,False
2609,deborah,3,0,1.0,False
2610,gran,3,1,1.0,False
2611,bin+lorry,3,0,0.0,False
2612,hearing,3,1,0.0,False
2613,dove,3,1,0.3333333333333333,False
2614,lionus,3,0,1.0,False
2615,dipsy,3,0,0.6666666666666666,False
2616,percent,3,0,0.0,False
2617,scrap,3,1,0.0,False
2618,happle,3,0,1.0,False
2619,knitting,3,1,0.0,False
2620,grump,3,1,0.0,False
2621,carseat,3,0,0.0,False
2622,noah,3,1,1.0,False
2623,gym,3,1,0.0,False
2624,candy+floss,3,0,0.0,False
2625,poker,3,1,0.0,False
2626,reflection,3,1,0.0,False
2627,hoot,3,0,0.3333333333333333,False
2628,rescuing,3,0,0.0,False
2629,radish,3,1,0.0,False
2630,crib,3,1,0.0,False
2631,twins,3,1,1.0,False
2632,tumble,3,0,0.0,False
2633,tykes,3,0,1.0,False
2634,design,3,1,0.0,False
2635,jessica,3,0,1.0,False
2636,stretch,3,1,0.0,False
2637,kebob,3,0,0.0,False
2638,fesh,3,0,0.0,False
2639,beehive,3,1,0.0,False
2640,nenaw,3,0,1.0,False
2641,tumble+dryer,3,0,0.0,False
2642,stock,3,1,0.0,False
2643,nipple,3,1,0.0,False
2644,bugger,3,1,0.0,False
2645,flapjack,3,1,0.3333333333333333,False
2646,sun+tan,3,0,0.0,False
2647,rupert,3,1,1.0,False
2648,passport,3,0,0.0,False
2649,teacup,3,1,0.0,False
2650,pinkie,3,1,0.0,False
2651,connection,3,1,0.0,False
2652,sunbathing,3,0,0.0,False
2653,gardener,3,1,0.0,False
2654,waitress,3,1,0.0,False
2655,porcupine,3,1,0.0,False
2656,chameleon,3,1,1.0,False
2657,else,3,0,0.0,False
2658,lawyer,3,1,0.0,False
2659,station+master,3,0,0.0,False
2660,homework,3,0,0.0,False
2661,todd,3,1,1.0,False
2662,womble,3,0,0.0,False
2663,quadro,3,0,0.0,False
2664,lightening,3,0,0.0,False
2665,messy,3,0,1.0,False
2666,nostril,3,1,0.0,False
2667,foot+plate,3,0,0.0,False
2668,kaleidoscope,3,1,0.0,False
2669,distance,3,1,0.0,False
2670,nettle,3,1,0.0,False
2671,tangle,3,1,0.0,False
2672,racoon,3,1,0.0,False
2673,dizzy,3,0,1.0,False
2674,trek,3,0,0.6666666666666666,False
2675,legoland,3,0,1.0,False
2676,flannel,3,1,0.0,False
2677,whiskas,3,0,1.0,False
2678,boil,3,0,0.0,False
2679,jerusalem,3,1,1.0,False
2680,postcard,3,0,0.0,False
2681,buckle,3,1,0.0,False
2682,lamp+post,3,0,0.0,False
2683,muffin,3,1,0.0,False
2684,engineer,3,1,0.0,False
2685,halt,3,0,0.0,False
2686,rowing,3,0,0.0,False
2687,battle,3,0,0.0,False
2688,comment,3,0,0.0,False
2689,pigtail,3,1,0.0,False
2690,minimilk,3,0,0.6666666666666666,False
2691,wrapper,3,1,0.0,False
2692,shaker,3,1,0.0,False
2693,elaine,3,0,1.0,False
2694,shawl,3,1,0.0,False
2695,art,3,1,0.3333333333333333,False
2696,marble,3,1,0.0,False
2697,bother,3,0,0.0,False
2698,timm,3,0,0.0,False
2699,cabinet,3,1,0.0,False
2700,conference,3,0,0.0,False
2701,shape+sorter,3,0,0.0,False
2702,two,3,1,0.0,False
2703,aid,3,0,0.0,False
2704,reach,3,1,0.0,False
2705,snotty,3,0,1.0,False
2706,tablecloth,3,1,0.0,False
2707,ball+park,3,0,0.0,False
2708,collection,3,1,0.0,False
2709,fluke,3,1,0.0,False
2710,bennet,3,1,1.0,False
2711,teeth+mark,3,0,0.0,False
2712,dribbling,3,0,0.0,False
2713,planet,3,1,0.0,False
2714,birth+mark,3,0,0.0,False
2715,barge,3,1,0.3333333333333333,False
2716,pants,3,1,0.6666666666666666,False
2717,split,3,1,0.0,False
2718,reward,3,0,0.0,False
2719,content,3,1,0.0,False
2720,basis,3,0,0.0,False
2721,aggro,3,0,0.0,False
2722,surgery,3,1,0.0,False
2723,ice+bun,3,0,0.0,False
2724,stepney,3,0,1.0,False
2725,neigh,3,0,0.6666666666666666,False
2726,self,3,1,0.0,False
2727,enthusiasm,3,0,0.0,False
2728,past,3,0,0.3333333333333333,False
2729,tubbies,3,0,0.6666666666666666,False
2730,liar,3,1,0.0,False
2731,nerve,3,1,0.0,False
2732,suzie,3,0,1.0,False
2733,spin,3,0,0.0,False
2734,acrobat,3,1,0.0,False
2735,sideway,3,0,0.0,False
2736,tig,3,0,1.0,False
2737,udders,3,0,1.0,False
2738,baa+sheep,3,0,0.0,False
2739,effect,3,1,0.0,False
2740,mieow,3,0,1.0,False
2741,knocking,3,0,0.0,False
2742,pompom,3,0,0.0,False
2743,zebras,3,0,1.0,False
2744,plug+hole,3,0,0.0,False
2745,violet,3,1,0.0,False
2746,core,3,1,0.0,False
2747,on,3,0,0.0,False
2748,conker,3,1,0.0,False
2749,dong,3,0,0.6666666666666666,False
2750,barnie,3,0,1.0,False
2751,living+room,3,0,0.0,False
2752,egg+cup,3,0,0.0,False
2753,eskimo,3,1,1.0,False
2754,head+lamp,3,0,0.0,False
2755,whiska,3,0,0.0,False
2756,dip,3,1,0.0,False
2757,chloe,3,0,1.0,False
2758,sqounk,3,0,0.6666666666666666,False
2759,pox,3,0,0.0,False
2760,spinning,3,0,0.0,False
2761,antenna,3,1,0.0,False
2762,safety,3,1,0.0,False
2763,ornament,3,1,0.0,False
2764,tweet,3,0,0.0,False
2765,force,3,1,0.0,False
2766,gammon,3,1,0.0,False
2767,ping,3,1,0.3333333333333333,False
2768,sick,3,0,0.3333333333333333,False
2769,centimetre,3,0,0.0,False
2770,brolly,3,1,0.6666666666666666,False
2771,nought,3,0,0.0,False
2772,autumn,3,0,0.0,False
2773,butty,3,1,0.0,False
2774,smacking,3,0,0.0,False
2775,giraffe'd,3,0,0.3333333333333333,False
2776,wiping,3,0,0.0,False
2777,dice,3,1,0.0,False
2778,wrapping,3,1,0.0,False
2779,see,3,1,0.3333333333333333,False
2780,croc,3,0,0.3333333333333333,False
2781,douglas,3,1,1.0,False
2782,opener,3,1,0.0,False
2783,liam,3,0,1.0,False
2784,wish,3,0,0.0,False
2785,skateboard,3,1,0.0,False
2786,trombone,3,1,0.0,False
2787,army,3,0,0.0,False
2788,runway,3,1,0.0,False
2789,strain,3,0,0.0,False
2790,process,3,1,0.0,False
2791,crate,3,1,0.0,False
2792,thomass,3,0,0.6666666666666666,False
2793,cry,3,0,0.6666666666666666,False
2794,drama,3,0,0.0,False
2795,shelly,3,0,1.0,False
2796,lancaster,3,1,1.0,False
2797,naughty,3,0,1.0,False
2798,timms,3,0,1.0,False
2799,grill,3,1,0.0,False
2800,cheque,3,0,0.0,False
2801,spirit+level,3,0,0.0,False
2802,detector,3,1,0.0,False
2803,gallery,3,1,0.3333333333333333,False
2804,shred,3,1,0.0,False
2805,nuddy,3,0,0.0,False
2806,reverse,3,1,0.0,False
2807,vacuum,3,1,0.0,False
2808,henrys,3,0,1.0,False
2809,deal,3,1,0.0,False
2810,gligs,3,0,1.0,False
2811,op,3,0,0.0,False
2812,samn,3,0,1.0,False
2813,shaft,3,1,0.0,False
2814,masterpiece,3,1,0.0,False
2815,click,3,1,0.0,False
2816,yolk,3,1,0.0,False
2817,french,3,1,1.0,False
2818,chinese,3,1,1.0,False
2819,carline,3,0,1.0,False
2820,bet,3,0,0.3333333333333333,False
2821,sawdust,3,1,0.0,False
2822,litter+bin,3,0,0.0,False
2823,clone,3,1,0.0,False
2824,weighing,3,0,0.0,False
2825,krispie,3,0,0.3333333333333333,False
2826,glennis,3,0,1.0,False
2827,climb,3,1,0.3333333333333333,False
2828,pebble,3,1,0.0,False
2829,road+rage,3,0,0.0,False
2830,double+dutch,3,0,0.0,False
2831,revenge,3,0,0.0,False
2832,embarrassment,3,0,0.0,False
2833,parking,3,0,0.0,False
2834,plasticine,3,1,0.0,False
2835,spy,3,1,0.3333333333333333,False
2836,buttercup,3,1,0.6666666666666666,False
2837,sandiacre,3,0,1.0,False
2838,captain,3,1,0.3333333333333333,False
2839,plip+plop,3,0,0.0,False
2840,grommit,3,0,1.0,False
2841,gymnastics,3,0,0.0,False
2842,butcher,3,1,0.0,False
2843,goalie,3,1,0.0,False
2844,cole,3,1,1.0,False
2845,shouting,3,0,0.0,False
2846,receipt,3,0,0.0,False
2847,grip,3,1,0.0,False
2848,aim,3,1,0.0,False
2849,picasso,3,1,0.6666666666666666,False
2850,willy,3,0,0.6666666666666666,False
2851,struggle,3,0,0.0,False
2852,schumacher,3,0,1.0,False
2853,gazza,3,0,0.0,False
2854,manager,3,1,0.0,False
2855,boob,3,1,0.0,False
2856,nosey,3,0,0.6666666666666666,False
2857,shaver,3,1,0.0,False
2858,heff,3,0,1.0,False
2859,cromarty,3,0,1.0,False
2860,pandas,3,0,1.0,False
2861,heat,3,1,0.0,False
2862,whisky,3,1,0.0,False
2863,balance,3,1,0.0,False
2864,lantern,3,1,0.0,False
2865,ask,3,0,0.0,False
2866,laa,3,0,1.0,False
2867,spire,3,1,0.0,False
2868,puncture,3,1,0.0,False
2869,sammy,3,0,1.0,False
2870,blue+tit,3,0,0.0,False
2871,grown+up,3,0,0.0,False
2872,shafto,3,0,1.0,False
2873,foster,3,1,0.6666666666666666,False
2874,flying,3,0,0.0,False
2875,munching,3,0,0.0,False
2876,apples,3,0,1.0,False
2877,punishment,3,0,0.0,False
2878,swimmer,3,1,0.0,False
2879,makeup,3,1,0.0,False
2880,godmother,3,1,0.0,False
2881,obstacle,3,1,0.0,False
2882,engineering,3,1,0.0,False
2883,croak,3,0,0.0,False
2884,hummus,3,1,0.6666666666666666,False
2885,department,3,1,0.0,False
2886,count,3,1,0.6666666666666666,False
2887,rower,3,1,0.0,False
2888,shopper,3,1,0.0,False
2889,muffler,3,1,0.0,False
2890,rita,3,0,1.0,False
2891,travel,3,0,0.0,False
2892,filling,3,1,0.0,False
2893,dust+men,3,0,0.6666666666666666,False
2894,junction,3,1,0.0,False
2895,weasel,3,1,0.0,False
2896,russia,3,1,1.0,False
2897,address,3,1,0.0,False
2898,ridge,3,1,0.0,False
2899,abbie,3,0,1.0,False
2900,hatch,3,1,0.0,False
2901,splat,3,1,0.0,False
2902,cramp,3,1,0.0,False
2903,victoria,3,1,1.0,False
2904,chemical,3,1,0.0,False
2905,bowler,3,1,0.75,False
2906,rash,3,0,0.0,False
2907,construction,3,1,0.0,False
2908,elevator,3,1,0.0,False
2909,zigzag,3,0,0.3333333333333333,False
2910,safari,3,0,0.0,False
2911,snuffle,3,1,0.0,False
2912,grasshopper,3,1,0.0,False
2913,hillside,3,1,0.0,False
2914,decker,3,1,0.0,False
2915,pyjama,3,1,0.3333333333333333,False
2916,axle,3,1,0.0,False
2917,popular,3,0,1.0,False
2918,bess,3,0,1.0,False
2919,farmhouse,3,1,0.0,False
2920,selection,3,1,0.0,False
2921,somebody,3,1,0.0,False
2922,sled,3,1,0.0,False
2923,pingo,3,0,1.0,False
2924,smokestack,3,1,0.0,False
2925,lever,3,1,0.0,False
2926,tail+gate,3,0,0.0,False
2927,securicor,3,0,0.0,False
2928,security,3,1,0.0,False
2929,underwear,3,1,0.0,False
2930,bones,3,1,1.0,False
2931,polishing,3,0,0.0,False
2932,mudguard,3,1,0.0,False
2933,yacht,3,1,0.0,False
2934,corral,3,1,0.3333333333333333,False
2935,sword,3,1,0.0,False
2936,liquid,3,1,0.0,False
2937,airing,3,0,0.0,False
2938,hubboard,3,0,1.0,False
2939,hope,3,1,0.0,False
2940,flood,3,1,0.0,False
2941,tonsil,3,1,0.0,False
2942,extension,3,1,0.0,False
2943,surfboard,3,1,0.0,False
2944,hump,3,0,0.0,False
2945,sleeping+bag,3,0,0.0,False
2946,collins,3,1,1.0,False
2947,elie,3,0,1.0,False
2948,badminton,3,0,0.3333333333333333,False
2949,ball+pool,3,0,0.0,False
2950,martha,3,0,1.0,False
2951,margory,3,0,1.0,False
2952,nidar,3,0,1.0,False
2953,fishpond,3,1,0.0,False
2954,feeding,3,1,0.0,False
2955,snoozle,3,0,0.0,False
2956,threading,3,0,0.0,False
2957,paper+clip,3,0,0.0,False
2958,hearts,3,0,0.0,False
2959,halo,3,1,0.0,False
2960,ryan,3,0,1.0,False
2961,poorly,3,0,0.3333333333333333,False
2962,soot,3,1,0.0,False
2963,carton,3,1,0.0,False
2964,chester,3,1,1.0,False
2965,staircase,3,1,0.0,False
2966,strength,3,0,0.0,False
2967,collage,3,1,0.0,False
2968,tumbletot,3,0,0.0,False
2969,cloak,3,1,0.0,False
2970,jennifer,3,0,1.0,False
2971,diet,3,1,0.0,False
2972,graham,3,1,1.0,False
2973,puddleduck,3,0,1.0,False
2974,sylvia,3,0,1.0,False
2975,mitchell,3,1,1.0,False
2976,wrench,3,1,0.0,False
2977,apricot,3,1,0.3333333333333333,False
2978,yoga,3,0,0.0,False
2979,moth,3,1,0.0,False
2980,streak,3,1,0.0,False
2981,kat,3,1,1.0,False
2982,abby^babby,3,0,0.3333333333333333,False
2983,topping,3,1,0.0,False
2984,fetish,3,1,0.0,False
2985,willows,3,0,1.0,False
2986,cameron,3,0,1.0,False
2987,pie+dish,3,0,0.0,False
2988,newquay,3,0,1.0,False
2989,dick,3,1,0.6666666666666666,False
2990,dramatics,3,0,0.0,False
2991,changing+mat,3,0,0.0,False
2992,pint,3,0,0.0,False
2993,sitting+room,3,0,0.0,False
2994,avocado,3,1,0.3333333333333333,False
2995,beret,3,1,0.0,False
2996,polar,3,0,1.0,False
2997,child+minder,3,0,0.0,False
2998,turret,3,1,0.0,False
2999,cabby,3,1,0.0,False
3000,rarara,3,0,1.0,False
3001,playtime,3,0,0.3333333333333333,False
3002,panto,3,0,0.0,False
3003,sunflower,3,1,0.0,False
3004,brewery,3,1,0.0,False
3005,katy,3,0,1.0,False
3006,conor,3,0,1.0,False
3007,safeway,3,0,0.3333333333333333,False
3008,firebox,3,1,0.0,False
3009,scanner,3,1,0.0,False
3010,being,3,1,0.0,False
3011,fraud,3,1,0.0,False
3012,mess+bucket,3,0,0.0,False
3013,carriage+way,3,0,0.0,False
3014,barnstaple,3,0,1.0,False
3015,gorilla+fruit,3,0,0.3333333333333333,False
3016,whip,3,1,0.3333333333333333,False
3017,toddle,3,0,0.3333333333333333,False
3018,receiver,3,1,0.0,False
3019,squirting,3,0,0.0,False
3020,knuckle,3,1,0.0,False
3021,pots,2,0,1.0,False
3022,rob,2,0,1.0,False
3023,italy,2,1,1.0,False
3024,ladys,2,0,1.0,False
3025,foam,2,1,0.0,False
3026,sauna,2,1,0.0,False
3027,float,2,1,0.0,False
3028,loughborough,2,0,1.0,False
3029,lager,2,1,0.0,False
3030,glasgow,2,1,1.0,False
3031,sponpio,2,0,0.5,False
3032,slim,2,0,1.0,False
3033,perm,2,1,0.0,False
3034,cinema,2,1,0.0,False
3035,paw+print,2,0,0.0,False
3036,trend,2,1,0.0,False
3037,setter,2,1,0.0,False
3038,retribution,2,0,0.0,False
3039,diana,2,1,1.0,False
3040,riverbank,2,1,0.5,False
3041,faith,2,0,0.0,False
3042,baggage,2,1,0.0,False
3043,cord,2,1,0.0,False
3044,vet+set,2,0,0.0,False
3045,phrase,2,0,0.0,False
3046,cainie,2,0,1.0,False
3047,leicester,2,1,1.0,False
3048,example,2,0,0.0,False
3049,university,2,1,0.0,False
3050,halifax,2,1,1.0,False
3051,timing,2,0,0.0,False
3052,splodge,2,0,0.0,False
3053,bedside,2,1,0.0,False
3054,march,2,1,1.0,False
3055,pets,2,0,1.0,False
3056,kerry,2,0,1.0,False
3057,chopping,2,0,0.0,False
3058,somersault,2,0,0.5,False
3059,eli,2,0,1.0,False
3060,casserole,2,1,0.0,False
3061,tyke,2,1,0.0,False
3062,supernatural,2,1,0.0,False
3063,brochure,2,1,0.0,False
3064,special,2,1,1.0,False
3065,heater,2,1,0.0,False
3066,joanna,2,0,1.0,False
3067,everytime,2,0,0.0,False
3068,rocking+chair,2,0,0.0,False
3069,bogey,2,1,0.0,False
3070,bin+men,2,0,1.0,False
3071,betty,2,0,0.5,False
3072,splashing,2,0,0.0,False
3073,genius,2,1,0.0,False
3074,locker,2,1,0.0,False
3075,crest,2,1,0.0,False
3076,sniffer,2,1,0.0,False
3077,bowling,2,0,0.0,False
3078,massage,2,0,0.0,False
3079,sun+hat,2,0,0.0,False
3080,entry,2,1,0.0,False
3081,antiga,2,0,1.0,False
3082,mimi,2,0,1.0,False
3083,crack,2,1,0.0,False
3084,mesta,2,0,1.0,False
3085,leeds,2,1,1.0,False
3086,ruff,2,1,0.5,False
3087,fisherman,2,1,0.0,False
3088,painter,2,1,0.0,False
3089,scientist,2,1,0.0,False
3090,musician,2,1,0.0,False
3091,diver,2,1,0.0,False
3092,jonathan,2,1,1.0,False
3093,orangutan,2,1,0.0,False
3094,spike,2,1,0.0,False
3095,fossil,2,1,0.0,False
3096,trowel,2,1,0.0,False
3097,failure,2,1,0.0,False
3098,bouncing,2,0,0.0,False
3099,bof,2,0,0.0,False
3100,risor,2,0,1.0,False
3101,bomb,2,1,0.0,False
3102,miller,2,1,1.0,False
3103,reflex,2,1,0.0,False
3104,leslie,2,0,1.0,False
3105,fisher,2,1,1.0,False
3106,quiz,2,0,0.0,False
3107,contribution,2,0,0.0,False
3108,crosses,2,0,1.0,False
3109,terrapin,2,1,0.0,False
3110,swish,2,0,0.0,False
3111,twist,2,1,0.0,False
3112,term,2,1,0.0,False
3113,clio,2,0,0.5,False
3114,marshmallow,2,1,0.0,False
3115,bikini,2,1,0.0,False
3116,copaz,2,0,1.0,False
3117,jed,2,0,1.0,False
3118,snoopy,2,0,0.5,False
3119,sunburn,2,0,0.0,False
3120,rugrat,2,0,0.0,False
3121,mower,2,1,0.0,False
3122,kong,2,0,1.0,False
3123,touching,2,0,0.0,False
3124,insect,2,1,0.0,False
3125,minibeast,2,0,0.0,False
3126,thingie,2,0,0.0,False
3127,tunic,2,1,0.0,False
3128,zoe,2,0,1.0,False
3129,explorer,2,1,0.0,False
3130,miranda,2,0,1.0,False
3131,martins,2,0,1.0,False
3132,intention,2,0,0.0,False
3133,remote,2,1,0.0,False
3134,gutter+ball,2,0,0.0,False
3135,char,2,1,0.5,False
3136,cadabra,2,0,1.0,False
3137,pops,2,0,0.0,False
3138,boxing,2,0,0.0,False
3139,reception,2,1,0.0,False
3140,honk,2,0,0.5,False
3141,wendolines,2,0,1.0,False
3142,headstand,2,0,0.0,False
3143,snip,2,1,0.0,False
3144,teeth,2,1,0.0,False
3145,coventry,2,1,0.5,False
3146,siding,2,1,0.0,False
3147,fixing,2,1,0.0,False
3148,rufty+tufty,2,0,0.0,False
3149,ingredient,2,1,0.0,False
3150,lanzarote,2,0,1.0,False
3151,armor,2,1,0.0,False
3152,conveyor,2,1,0.0,False
3153,whoosh,2,0,0.0,False
3154,megasketch,2,0,0.5,False
3155,armful,2,0,0.0,False
3156,copter,2,0,0.0,False
3157,carolie,2,0,1.0,False
3158,roof+rack,2,0,0.0,False
3159,ironing+board,2,0,0.0,False
3160,dippie,2,0,0.0,False
3161,architecture,2,1,0.0,False
3162,affliction,2,0,0.0,False
3163,christening,2,0,0.5,False
3164,bonker,2,0,0.0,False
3165,hamley,2,0,0.0,False
3166,mothercare,2,0,0.0,False
3167,filing,2,1,0.0,False
3168,whisk,2,1,0.0,False
3169,bookshop,2,1,0.0,False
3170,twinkle,2,0,0.0,False
3171,megablock,2,0,0.0,False
3172,terrible+two,2,0,0.0,False
3173,make,2,0,0.0,False
3174,anyone'd,2,0,0.0,False
3175,pb,2,1,1.0,False
3176,aerial,2,1,0.0,False
3177,diy,2,0,1.0,False
3178,feet've,2,0,0.0,False
3179,albino,2,1,0.5,False
3180,compromise,2,0,0.0,False
3181,eioh,2,0,1.0,False
3182,grandchild,2,1,0.0,False
3183,feast,2,1,0.0,False
3184,darlik,2,0,1.0,False
3185,ton,2,0,0.0,False
3186,condition,2,0,0.0,False
3187,ice+cube,2,0,0.0,False
3188,tank+engine,2,0,0.0,False
3189,salt+fish,2,0,0.0,False
3190,actress,2,1,0.0,False
3191,index,2,1,0.0,False
3192,bootie,2,1,0.0,False
3193,fingerprint,2,0,0.0,False
3194,meantime,2,0,0.0,False
3195,hot+sausage+dog,2,0,0.0,False
3196,rounder,2,1,0.0,False
